,artist,track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,uris
150,Gunna,Goin In,0.893,0.327,8,-14.804,0,0.472,0.194,0.0,0.104,0.422,120.017,160053,spotify:track:5F2fn9byyXTceCan3XUD40
151,Young Thug,Diamonds (feat. Gunna),0.919,0.367,10,-9.546,0,0.464,0.00424,0.00019,0.175,0.228,147.033,210733,spotify:track:2HIjQZsmscClqRGbfzwAgK
152,Young Thug,Hop Off A Jet (feat. Travis Scott),0.823,0.476,7,-8.951,1,0.242,0.0115,0.0,0.213,0.353,144.998,174067,spotify:track:3RZftiuTcLOqpsd8ZlwNhr
153,Young Thug,Die Today,0.941,0.418,10,-10.382,0,0.296,0.0121,0.0,0.126,0.518,135.001,180507,spotify:track:0yZpMYvpqopK9adJrDT3S9
154,Young Thug,Millions,0.942,0.531,1,-7.51,1,0.215,0.00236,0.000106,0.0812,0.74,99.027,157520,spotify:track:43YQDj1KOPMFAUcTEPKy4p
155,Young Thug,Hot (Remix) [feat. Gunna and Travis Scott],0.845,0.631,7,-8.206,0,0.216,0.188,0.0,0.0806,0.545,111.983,279907,spotify:track:4ea9w8c4ROqiZpJVhfBA3m
156,Young Thug,Just How It Is,0.611,0.539,7,-10.617,1,0.411,0.0485,0.0,0.127,0.627,82.766,207133,spotify:track:5OC4vQl6XKvsCzgrPwzY1q
157,Young Thug,Sup Mate (feat. Future),0.874,0.552,1,-7.951,1,0.271,0.000786,0.286,0.144,0.521,147.043,238027,spotify:track:0F7uqQx9trviYhGwD0GD9B
158,Young Thug,Ecstasy (feat. Machine Gun Kelly),0.826,0.691,1,-6.557,1,0.129,0.000541,0.0,0.157,0.603,162.966,178240,spotify:track:7IC0bFfGCYpdVOTcaIP8Wk
159,Young Thug,Hot (feat. Gunna),0.855,0.651,0,-8.044,0,0.235,0.063,0.0,0.0772,0.559,111.997,193027,spotify:track:0SfyLjgqVjf7HlEqMdK1y4
160,Young Thug,Light It Up,0.953,0.515,10,-8.546,1,0.0846,0.00389,0.0,0.11,0.351,138.039,209253,spotify:track:2G1O1E91aRpIX5r6ngW51V
161,Young Thug,Surf (feat. Gunna),0.93,0.561,0,-8.053,1,0.25,0.101,0.0,0.0992,0.596,140.987,184093,spotify:track:4bDucmQDna7svslTkXP0YR
162,Young Thug,Bad Bad Bad (feat. Lil Baby),0.974,0.596,6,-8.888,1,0.184,0.0976,0.0,0.151,0.892,111.959,149040,spotify:track:3Ih7VhpeRyTIabBEGSCEW5
163,Young Thug,Lil Baby,0.848,0.455,1,-9.568,1,0.0746,0.00252,0.0,0.112,0.66,163.004,201893,spotify:track:7L5kgecwyLEhX27NZlVxiP
164,Young Thug,Whats the Move (feat. Lil Uzi Vert),0.961,0.438,7,-7.877,1,0.31,0.0431,0.0,0.139,0.412,124.018,251080,spotify:track:4AV8V8uTcOTwbuXjSPrAWE
165,Young Thug,I Bought Her (feat. Lil Duke),0.913,0.57,7,-7.886,1,0.248,0.000462,0.0,0.063,0.607,136.079,201747,spotify:track:0yFy24V9CJhRa1z9obC7Ly
166,Young Thug,Jumped Out the Window,0.928,0.515,1,-8.306,1,0.0859,0.00081,0.0,0.235,0.387,138.049,204027,spotify:track:1t3RWEeRtnHCIpx8HYWqzS
167,Young Thug,Im Scared (feat. 21 Savage & Doe Boy),0.909,0.414,1,-7.316,1,0.3,0.00333,3.4e-06,0.114,0.138,146.004,200733,spotify:track:4y00KeXFOME9ABLEfaNg37
168,Young Thug,Cartier Gucci Scarf (feat. Lil Duke),0.935,0.505,1,-7.155,0,0.0931,0.0508,0.0,0.0841,0.183,128.044,198173,spotify:track:3J7mXGLaO87MFu42WAb66h
169,Young Thug,Big Tipper (feat. Lil Keed),0.898,0.589,2,-7.841,1,0.27,0.000709,0.0,0.164,0.277,155.005,223173,spotify:track:2ppp5hZ4TX9NlrycVEeH3l
170,Young Thug,Pussy,0.808,0.756,5,-7.429,0,0.214,0.00161,9.26e-05,0.226,0.631,74.999,141493,spotify:track:5g9AzK8TyFGBDsOAD2M7jj
171,Young Thug,Circle Of Bosses (feat. Quavo),0.899,0.488,2,-7.404,0,0.392,0.00938,0.0,0.359,0.542,150.04,179467,spotify:track:2aPhlZWgrl0LjBHOUNv8PL
172,Young Thug,Mannequin Challenge (feat. Juice WRLD),0.857,0.583,1,-7.466,0,0.086,0.0899,0.0,0.204,0.443,132.01,162400,spotify:track:4xzSmycmoheCQGJLvYtDFU
173,Young Thug,Boy Back (feat. NAV),0.777,0.573,9,-8.848,0,0.191,0.0415,0.0,0.365,0.387,143.017,202600,spotify:track:0Dp2fhCbo5PRzjGW5N5tBm
174,Young Thug,The London (feat. J. Cole & Travis Scott),0.784,0.517,4,-8.981,0,0.209,0.0249,1.44e-06,0.155,0.206,97.991,200187,spotify:track:2UcJF4S4yazTz1uQ7Tb8SA
175,Young Thug,Just How It Is,0.611,0.539,7,-10.617,1,0.411,0.0485,0.0,0.127,0.627,82.766,207133,spotify:track:5KYhIFNTp4VQUqlsbLWTTu
176,Young Thug,Sup Mate (feat. Future),0.874,0.552,1,-7.951,1,0.271,0.000786,0.286,0.144,0.521,147.043,238027,spotify:track:0zNHMc1cGKe4MO5rtGtKRh
177,Young Thug,Ecstasy (feat. Machine Gun Kelly),0.826,0.691,1,-6.557,1,0.129,0.000541,0.0,0.157,0.603,162.966,178240,spotify:track:1yBbxDXEfr8boXM1ubvBHi
178,Young Thug,Hot (feat. Gunna),0.855,0.651,0,-8.044,0,0.235,0.063,0.0,0.0772,0.559,111.997,193027,spotify:track:5Z8HZM6iQMhhqyPcCGY5g9
179,Young Thug,Light It Up,0.953,0.515,10,-8.546,1,0.0846,0.00389,0.0,0.11,0.351,138.039,209253,spotify:track:41mzryVlFLlz6b1BCtJAjx
180,Young Thug,Surf (feat. Gunna),0.93,0.561,0,-8.053,1,0.25,0.101,0.0,0.0992,0.596,140.987,184093,spotify:track:6igOR5QCn09zAVF2ikZjsV
181,Young Thug,Bad Bad Bad (feat. Lil Baby),0.974,0.596,6,-8.888,1,0.184,0.0976,0.0,0.151,0.892,111.959,149040,spotify:track:1GeNui6m825V8jP4uKiIaH
